# Slow simple
#
drummer_1/audio/wet_mix/088_phrase_waltz_complex_medium_brushes.wav,drummer_1/annotation/088_phrase_waltz_complex_medium_brushes.txt
drummer_2/audio/wet_mix/042_phrase_disco_complex_medium_sticks.wav,drummer_2/annotation/042_phrase_disco_complex_medium_sticks.txt
drummer_2/audio/wet_mix/048_phrase_rock_complex_medium_sticks.wav,drummer_2/annotation/048_phrase_rock_complex_medium_sticks.txt
drummer_2/audio/wet_mix/054_phrase_afro_complex_medium_sticks.wav,drummer_2/annotation/054_phrase_afro_complex_medium_sticks.txt
drummer_2/audio/wet_mix/073_phrase_shuffle-blues_complex_medium_sticks.wav,drummer_2/annotation/073_phrase_shuffle-blues_complex_medium_sticks.txt
drummer_2/audio/wet_mix/079_phrase_hard-rock_complex_medium_sticks.wav,drummer_2/annotation/079_phrase_hard-rock_complex_medium_sticks.txt
drummer_2/audio/wet_mix/091_phrase_waltz_complex_medium_brushes.wav,drummer_2/annotation/091_phrase_waltz_complex_medium_brushes.txt
drummer_2/audio/wet_mix/097_phrase_funk_complex_medium_sticks.wav,drummer_2/annotation/097_phrase_funk_complex_medium_sticks.txt
drummer_2/audio/wet_mix/104_phrase_country_complex_medium_brushes.wav,drummer_2/annotation/104_phrase_country_complex_medium_brushes.txt
drummer_3/audio/wet_mix/059_phrase_disco_complex_medium_sticks.wav,drummer_3/annotation/059_phrase_disco_complex_medium_sticks.txt
drummer_3/audio/wet_mix/065_phrase_rock_complex_medium_sticks.wav,drummer_3/annotation/065_phrase_rock_complex_medium_sticks.txt
drummer_3/audio/wet_mix/071_phrase_afro-samba_complex_medium_sticks.wav,drummer_3/annotation/071_phrase_afro-samba_complex_medium_sticks.txt
drummer_3/audio/wet_mix/083_phrase_salsa_complex_medium_sticks.wav,drummer_3/annotation/083_phrase_salsa_complex_medium_sticks.txt
drummer_3/audio/wet_mix/089_phrase_shuffle-blues_complex_medium_sticks.wav,drummer_3/annotation/089_phrase_shuffle-blues_complex_medium_sticks.txt
drummer_3/audio/wet_mix/095_phrase_reggae_complex_medium_sticks.wav,drummer_3/annotation/095_phrase_reggae_complex_medium_sticks.txt
drummer_3/audio/wet_mix/113_phrase_oriental_complex_medium_sticks.wav,drummer_3/annotation/113_phrase_oriental_complex_medium_sticks.txt
#
# Fast simple
#
drummer_1/audio/wet_mix/038_phrase_disco_simple_fast_sticks.wav,drummer_1/annotation/038_phrase_disco_simple_fast_sticks.txt
drummer_1/audio/wet_mix/044_phrase_rock_simple_fast_rods.wav,drummer_1/annotation/044_phrase_rock_simple_fast_rods.txt
drummer_1/audio/wet_mix/050_phrase_afro_simple_fast_mallets.wav,drummer_1/annotation/050_phrase_afro_simple_fast_mallets.txt
drummer_1/audio/wet_mix/062_phrase_salsa_simple_fast_sticks.wav,drummer_1/annotation/062_phrase_salsa_simple_fast_sticks.txt
drummer_1/audio/wet_mix/068_phrase_shuffle-blues_simple_fast_brushes.wav,drummer_1/annotation/068_phrase_shuffle-blues_simple_fast_brushes.txt
drummer_1/audio/wet_mix/080_phrase_reggae_simple_fast_sticks.wav,drummer_1/annotation/080_phrase_reggae_simple_fast_sticks.txt
drummer_1/audio/wet_mix/086_phrase_waltz_simple_fast_brushes.wav,drummer_1/annotation/086_phrase_waltz_simple_fast_brushes.txt
drummer_2/audio/wet_mix/040_phrase_disco_simple_fast_sticks.wav,drummer_2/annotation/040_phrase_disco_simple_fast_sticks.txt
drummer_2/audio/wet_mix/046_phrase_rock_simple_fast_sticks.wav,drummer_2/annotation/046_phrase_rock_simple_fast_sticks.txt
drummer_2/audio/wet_mix/052_phrase_afro_simple_fast_sticks.wav,drummer_2/annotation/052_phrase_afro_simple_fast_sticks.txt
drummer_2/audio/wet_mix/071_phrase_shuffle-blues_simple_fast_sticks.wav,drummer_2/annotation/071_phrase_shuffle-blues_simple_fast_sticks.txt
drummer_2/audio/wet_mix/077_phrase_hard-rock_simple_fast_sticks.wav,drummer_2/annotation/077_phrase_hard-rock_simple_fast_sticks.txt
drummer_2/audio/wet_mix/089_phrase_waltz_simple_fast_brushes.wav,drummer_2/annotation/089_phrase_waltz_simple_fast_brushes.txt
drummer_2/audio/wet_mix/095_phrase_funk_simple_fast_sticks.wav,drummer_2/annotation/095_phrase_funk_simple_fast_sticks.txt
drummer_2/audio/wet_mix/101_phrase_country_simple_fast_brushes.wav,drummer_2/annotation/101_phrase_country_simple_fast_brushes.txt
drummer_2/audio/wet_mix/102_phrase_country_simple_very-fast_brushes.wav,drummer_2/annotation/102_phrase_country_simple_very-fast_brushes.txt
drummer_3/audio/wet_mix/057_phrase_disco_simple_fast_sticks.wav,drummer_3/annotation/057_phrase_disco_simple_fast_sticks.txt
drummer_3/audio/wet_mix/063_phrase_rock_simple_fast_sticks.wav,drummer_3/annotation/063_phrase_rock_simple_fast_sticks.txt
drummer_3/audio/wet_mix/069_phrase_afro_simple_fast_sticks.wav,drummer_3/annotation/069_phrase_afro_simple_fast_sticks.txt
drummer_3/audio/wet_mix/087_phrase_shuffle-blues_simple_fast_sticks.wav,drummer_3/annotation/087_phrase_shuffle-blues_simple_fast_sticks.txt
drummer_3/audio/wet_mix/093_phrase_reggae_simple_fast_sticks.wav,drummer_3/annotation/093_phrase_reggae_simple_fast_sticks.txt
drummer_3/audio/wet_mix/111_phrase_oriental_simple_fast_sticks.wav,drummer_3/annotation/111_phrase_oriental_simple_fast_sticks.txt
#
# Fast complex
#
drummer_1/audio/wet_mix/041_phrase_disco_complex_fast_sticks.wav,drummer_1/annotation/041_phrase_disco_complex_fast_sticks.txt
drummer_1/audio/wet_mix/047_phrase_rock_complex_fast_rods.wav,drummer_1/annotation/047_phrase_rock_complex_fast_rods.txt
drummer_1/audio/wet_mix/053_phrase_afro_complex_fast_mallets.wav,drummer_1/annotation/053_phrase_afro_complex_fast_mallets.txt
drummer_1/audio/wet_mix/065_phrase_salsa_complex_fast_sticks.wav,drummer_1/annotation/065_phrase_salsa_complex_fast_sticks.txt
drummer_1/audio/wet_mix/071_phrase_shuffle-blues_complex_fast_brushes.wav,drummer_1/annotation/071_phrase_shuffle-blues_complex_fast_brushes.txt
drummer_1/audio/wet_mix/083_phrase_reggae-ska_complex_fast_sticks.wav,drummer_1/annotation/083_phrase_reggae-ska_complex_fast_sticks.txt
drummer_1/audio/wet_mix/089_phrase_waltz_complex_fast_brushes.wav,drummer_1/annotation/089_phrase_waltz_complex_fast_brushes.txt
drummer_2/audio/wet_mix/043_phrase_disco_complex_fast_sticks.wav,drummer_2/annotation/043_phrase_disco_complex_fast_sticks.txt
drummer_2/audio/wet_mix/049_phrase_rock_complex_fast_sticks.wav,drummer_2/annotation/049_phrase_rock_complex_fast_sticks.txt
drummer_2/audio/wet_mix/055_phrase_afro_complex_fast_sticks.wav,drummer_2/annotation/055_phrase_afro_complex_fast_sticks.txt
drummer_2/audio/wet_mix/074_phrase_shuffle-blues_complex_fast_sticks.wav,drummer_2/annotation/074_phrase_shuffle-blues_complex_fast_sticks.txt
drummer_2/audio/wet_mix/080_phrase_hard-rock_complex_fast_sticks.wav,drummer_2/annotation/080_phrase_hard-rock_complex_fast_sticks.txt
drummer_2/audio/wet_mix/092_phrase_waltz_complex_fast_brushes.wav,drummer_2/annotation/092_phrase_waltz_complex_fast_brushes.txt
drummer_2/audio/wet_mix/098_phrase_funk_complex_fast_sticks.wav,drummer_2/annotation/098_phrase_funk_complex_fast_sticks.txt
drummer_2/audio/wet_mix/105_phrase_country_complex_fast_brushes.wav,drummer_2/annotation/105_phrase_country_complex_fast_brushes.txt
drummer_3/audio/wet_mix/060_phrase_disco_complex_fast_sticks.wav,drummer_3/annotation/060_phrase_disco_complex_fast_sticks.txt
drummer_3/audio/wet_mix/066_phrase_rock_complex_fast_sticks.wav,drummer_3/annotation/066_phrase_rock_complex_fast_sticks.txt
drummer_3/audio/wet_mix/072_phrase_afro-samba_complex_fast_sticks.wav,drummer_3/annotation/072_phrase_afro-samba_complex_fast_sticks.txt
drummer_3/audio/wet_mix/084_phrase_salsa_complex_fast_sticks.wav,drummer_3/annotation/084_phrase_salsa_complex_fast_sticks.txt
drummer_3/audio/wet_mix/090_phrase_shuffle-blues_complex_fast_sticks.wav,drummer_3/annotation/090_phrase_shuffle-blues_complex_fast_sticks.txt
drummer_3/audio/wet_mix/096_phrase_reggae_complex_fast_sticks.wav,drummer_3/annotation/096_phrase_reggae_complex_fast_sticks.txt
drummer_3/audio/wet_mix/114_phrase_oriental_complex_fast_sticks.wav,drummer_3/annotation/114_phrase_oriental_complex_fast_sticks.txt
